ANC_EMPLOI;STITUATION_FAM;MODE_LOGT;AGE_VEH;VN_VO;MARQUE;PRIX_VEH;MT_APPORT;MT_FINANCE;MT_MENS;VR_BALLON;DUREE_CONTRAT;MT_PREST;MT_ASSUR;mois_gestion;age_cli;anciennete_rci;pc_appo;def12_31
45;1;1;NA;VN;NIS;38243;12200;26043;423,6;15456,93;36;150;NA;01/07/2014;29;NA;32;0
151;1;2;NA;VN;DAC;15745;2601;13144;239,85;6259,05;36;150;395;01/07/2014;54;NA;17;0
43;1;1;NA;VN;NIS;27045;9450;17595;269,4;11119,81;36;150;NA;01/07/2014;30;NA;35;0
42;1;2;NA;VN;NIS;33595;11050;22545;362,06;13568,02;36;150;NA;01/07/2014;34;NA;33;0
142;1;2;62;VO;MAZ;15390;9500;5890;185,93;NA;36;75;395;01/07/2014;59;NA;62;0
162;1;2;NA;VN;NIS;31252;16448;14804;386,22;NA;48;150;NA;01/08/2014;36;NA;53;0
213;1;2;NA;VN;DAC;18100;10100;8000;245,19;NA;36;150;301,68;01/07/2014;40;NA;56;0
64;1;2;NA;VN;DAC;12834;3000;9834;182,49;4587,81;36;150;395;01/07/2014;64;NA;23;0
135;1;2;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;31;1;0;0
251;1;2;NA;VN;REN;18986,67;0;18986,67;92,13;18986,52;6;NA;NA;01/01/2015;55;1;0;0
251;1;2;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;55;1;0;0
111;1;2;NA;VN;DAC;18702,67;0;18702,67;90,75;18702,53;6;NA;NA;01/01/2015;31;1;0;0
323;1;2;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;61;1;0;0
466;1;2;NA;VN;REN;23975;2400;21575;442,64;NA;60;150;395;01/09/2014;60;NA;10;0
299;4;2;1;VO;HYU;24900;18900;6000;189,41;NA;36;150;NA;01/07/2014;62;NA;76;0
268;1;2;NA;VN;DAC;19110;2750;16360;313,28;7339,83;36;150;NA;01/07/2014;66;NA;14;0
191;2;1;NA;VN;REN;19077,35;0;19077,35;92,55;19077,32;6;NA;NA;01/01/2015;30;1;0;0
187;1;1;NA;VN;REN;17408,13;0;17408,13;84,47;17408;6;NA;NA;01/07/2014;40;NA;0;0
187;1;1;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;41;1;0;0
143;1;2;NA;VN;REN;17408,13;0;17408,13;84,47;17408;6;NA;NA;01/07/2014;65;NA;0;0
143;1;2;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;66;1;0;0
75;2;2;NA;VN;REN;16897,95;0;16897,95;82,13;16896,99;6;NA;NA;01/07/2014;34;NA;0;0
19;1;1;NA;VN;NIS;27895;4300;23595;465,96;10690,91;36;150;NA;01/08/2014;30;NA;15;0
58;1;2;29;VO;REN;15195;3000;12195;256,12;NA;60;150;395;01/07/2014;41;NA;20;0
215;1;2;NA;VN;DAC;22938;3000;19938;346,68;9313,27;36;509;794;01/07/2014;51;NA;13;0
323;1;2;NA;VN;DAC;13605;3000;10605;185,91;5349,84;36;150;NA;01/07/2014;44;NA;22;0
163;1;2;NA;VN;DAC;22359;4000;18359;353,6;8155,84;36;150;399;01/07/2014;46;NA;18;0
40;1;3;101;VO;REN;6950;1950;5000;296,84;NA;18;150;NA;01/07/2014;60;NA;28;0
194;2;2;NA;VN;DAC;19314;2500;16814;300,78;8382,95;36;150;794;01/07/2014;60;NA;13;0
30;1;1;NA;VN;DAC;18590;3720;14870;305,08;NA;60;150;NA;01/07/2014;34;NA;20;0
618;1;2;NA;VN;REN;23230;9730;13500;307,24;NA;48;150;NA;01/07/2014;76;NA;42;0
211;5;4;4;VO;REN;19600;0;19600;402,12;NA;60;150;NA;01/07/2014;56;NA;0;0
388;1;2;NA;VN;NIS;21495;11000;10495;253,76;NA;48;150;NA;01/07/2014;53;NA;51;0
20;2;1;39;VO;NIS;14995;1600;13395;294,59;NA;60;150;NA;01/07/2014;30;NA;11;0
142;1;2;NA;VN;REN;17020;6500;10520;205,84;NA;60;150;NA;01/07/2014;46;NA;38;0
106;1;2;NA;VN;REN;19289;2000;17289;362,25;6500,97;36;150;794;01/07/2014;45;NA;10;0
167;1;1;NA;VN;REN;26810;9000;17810;288,25;10119,89;36;150;NA;01/07/2014;39;NA;34;0
126;1;2;NA;VN;NIS;27195;7176;20019;322,9;11991,14;36;150;NA;01/07/2014;39;NA;26;0
275;1;2;NA;VN;NIS;31200;4200;27000;505,27;13438,19;36;150;NA;01/01/2014;66;NA;13;0
275;1;2;NA;VN;NIS;31200;4200;27000;505,27;13438,19;36;150;NA;01/01/2015;67;0;13;0
107;1;2;44;VO;VOV;13000;2000;11000;236,43;NA;60;150;NA;01/07/2014;38;NA;15;0
67;1;2;NA;VN;REN;20895;10000;10895;404,4;NA;30;150;395;01/07/2014;55;NA;48;0
116;1;1;82;VO;REN;5900;900;5000;167,27;NA;36;150;NA;01/07/2014;35;NA;15;0
130;2;NA;29;VO;REN;13995;2595;11400;250,72;NA;60;150;NA;01/07/2014;43;NA;19;0
274;2;2;NA;VN;REN;18175;8780;9395;192,75;NA;60;150;395;01/07/2014;49;NA;48;0
95;1;2;NA;VN;REN;17608,48;0;17608,48;85,58;17607,5;6;NA;NA;01/07/2014;73;NA;0;0
47;2;4;NA;VN;REN;19281,87;0;19281,87;93,55;19281,79;6;NA;NA;01/01/2015;28;1;0;0
47;2;4;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;28;1;0;0
198;2;2;NA;VN;REN;16898,95;0;16898,95;82,14;16897,96;6;NA;NA;01/07/2014;39;NA;0;0
198;2;2;NA;VN;REN;19077,35;0;19077,35;92,55;19077,32;6;NA;NA;01/01/2015;40;1;0;0
33;2;1;NA;VN;REN;16419,7;0;16419,7;79,82;16418,68;6;NA;NA;01/07/2014;27;NA;0;0
143;2;2;NA;VN;REN;22250;12250;10000;237,15;NA;48;150;NA;01/07/2014;45;NA;55;0
191;1;2;NA;VN;DAC;17739;3600;14139;335,31;NA;48;150;NA;01/07/2014;52;NA;20;0
191;1;2;82;VO;NIS;6300;945;5355;169,04;NA;36;150;NA;01/06/2015;53;1;15;0
121;5;1;NA;VN;REN;16260,07;0;16260,07;79,04;16259,09;6;NA;NA;01/07/2014;33;NA;0;0
121;5;1;NA;VN;REN;19244,69;0;19244,69;93,37;19244,61;6;NA;NA;01/01/2015;34;1;0;0
143;1;2;NA;VN;DAC;17550;2500;15050;293,25;6432,9;36;150;395;01/10/2014;36;NA;14;0
143;1;2;21;VO;REN;14950;4150;10800;221,58;NA;60;150;NA;01/07/2014;37;NA;28;0
395;1;3;NA;VN;DAC;11140;755;10385;218,66;3796,26;36;150;790,68;01/10/2014;55;NA;7;0
190;1;2;27;VO;SKO;15995;3000;12995;332,72;NA;48;150;NA;01/07/2014;32;NA;19;0
47;1;2;NA;VN;REN;17359,43;0;17359,43;84,38;17358,41;6;NA;NA;01/07/2014;39;NA;0;0
203;5;2;29;VO;REN;15750;6250;9500;194,91;NA;60;150;NA;01/07/2014;56;NA;40;0
198;1;2;NA;VN;REN;19942,36;0;19942,36;96,8;19942;6;NA;NA;01/07/2015;43;1;0;0
110;2;2;NA;VN;REN;17409,13;0;17409,13;84,62;17408,11;6;NA;NA;01/07/2014;36;NA;0;0
110;2;2;NA;VN;REN;18179,61;0;18179,61;88,29;18179;6;NA;NA;01/07/2015;37;1;0;0
165;1;2;NA;VN;REN;16895;2000;14895;305,59;NA;60;949;395;01/07/2014;60;NA;12;0
119;1;2;NA;VN;DAC;11109;1111;9998;205,12;NA;60;150;NA;01/07/2014;37;NA;10;0
189;1;1;63;VO;OPE;8995;1995;7000;186,06;NA;48;150;NA;01/07/2014;56;NA;22;0
80;2;1;NA;VN;DAC;17700;3600;14100;289,28;NA;60;150;NA;01/07/2014;35;NA;20;0
223;1;2;NA;VN;NIS;37225;28000;9225;415,12;NA;24;150;NA;01/08/2014;44;NA;75;0
105;1;2;24;VO;OPE;17900;10900;7000;234,18;NA;36;150;NA;01/07/2014;45;NA;61;0
203;1;2;NA;VN;DAC;17195;5150;12045;190,96;6872,07;36;150;395;01/07/2014;59;NA;30;0
178;1;2;NA;VN;REN;22489;3000;19489;369,51;8929;36;150;794;01/07/2014;44;NA;13;0
173;1;2;NA;VN;REN;16095;4000;12095;248,15;NA;60;150;NA;01/07/2014;59;NA;25;0
177;1;2;NA;VN;REN;24540;20540;4000;118,81;NA;36;509;395;01/07/2014;45;NA;84;0
103;1;2;75;VO;NIS;13500;4500;9000;284,11;NA;36;75;NA;01/07/2014;48;NA;33;0
270;1;2;NA;VN;NIS;39499;11654;27845;481,26;15429,04;36;150;NA;01/08/2014;44;NA;30;0
287;1;2;52;VO;REN;12400;2710;9690;198,81;NA;60;150;NA;01/07/2014;51;NA;22;0
431;2;2;NA;VN;REN;23730;4730;19000;468,32;NA;48;150;NA;01/08/2014;56;NA;20;0
191;2;2;3;VO;NIS;19500;4562;14938;252,64;8708,19;36;150;NA;01/07/2014;47;NA;23;0
208;1;2;NA;VN;NIS;19045;2500;16545;287,5;9037,94;36;150;NA;01/07/2014;45;NA;13;0
191;1;2;NA;VN;DAC;13610;4000;9610;152,67;5470,44;36;150;NA;01/10/2014;46;NA;29;0
30;11;2;NA;VN;DAC;16810;5800;11010;182,65;5962,41;36;150;NA;01/08/2014;46;NA;35;0
265;1;2;NA;VN;NIS;33300;4504;28796;618,03;11100;36;150;NA;01/08/2014;40;NA;14;0
203;1;2;NA;VN;REN;21900;4250;17650;297,53;9558,26;36;150;NA;01/08/2014;35;NA;19;0
570;1;2;NA;VN;DAC;16590;7000;9590;293,92;NA;36;150;NA;01/07/2014;60;NA;42;0
150;1;1;28;VO;REN;15995;2300;13695;337,56;NA;48;150;NA;01/07/2014;47;NA;14;0
58;1;2;6;VO;NIS;23000;7330;15670;292,32;10810,1;24;150;NA;01/10/2014;45;NA;32;0
88;1;2;NA;VN;NIS;29800;12000;17800;340,83;8496,13;36;150;NA;01/07/2014;43;NA;40;0
103;2;2;14;VO;HYU;16150;5500;10650;234,22;NA;60;150;NA;01/07/2014;44;NA;34;0
161;2;2;NA;VN;REN;23000;6600;16400;320,88;NA;60;150;NA;01/07/2014;42;NA;29;0
116;3;1;11;VO;REN;15000;1500;13500;276,97;NA;60;150;NA;01/07/2014;60;NA;10;0
323;1;2;NA;VN;REN;19937,26;0;19937,26;116,18;19936,24;6;NA;NA;01/07/2014;47;NA;0;0
323;1;2;NA;VN;REN;19478,56;0;19478,56;113,51;19477,54;6;NA;NA;01/01/2015;47;0;0;0
323;1;2;NA;VN;REN;20289,97;0;20289,97;118,39;20287,99;6;NA;NA;01/07/2015;48;1;0;0
215;1;2;NA;VN;DAC;17320;2000;15320;314,31;NA;60;150;NA;01/07/2014;38;NA;12;0
132;2;1;NA;VN;DAC;11110;6000;5110;121,18;NA;48;150;NA;01/10/2014;32;NA;54;0
74;1;2;NA;VN;DAC;15309;4000;11309;268,19;NA;48;150;NA;01/07/2014;42;NA;26;0
203;1;2;NA;VN;DAC;19260;2360;16900;346,73;NA;60;150;NA;01/07/2014;45;NA;12;0
179;1;2;NA;VN;NIS;37950;12050;25900;425,45;15246,92;36;150;NA;01/07/2014;45;NA;32;0
47;2;2;NA;VN;NIS;27195;8970;18225;349,72;8668,66;36;150;NA;01/09/2014;32;NA;33;0
184;1;2;35;VO;OPE;15645;5750;9895;203,01;NA;60;150;395;01/07/2014;50;NA;37;0
179;1;2;NA;VN;REN;20800;16800;4000;126,27;NA;36;150;NA;01/07/2014;41;NA;81;0
167;1;2;NA;VN;NIS;25500;8415;17085;295,39;9434,86;36;150;NA;01/08/2014;38;NA;33;0
149;5;1;NA;VN;DAC;15430;1543;13887;284,91;NA;60;150;NA;01/07/2014;47;NA;10;0
149;5;1;NA;VN;DAC;17200;3856,66;13343,34;273,76;NA;60;150;NA;01/02/2015;48;1;22;0
280;1;2;NA;VN;DAC;21610;7110;14500;297,49;NA;60;150;NA;01/07/2014;38;NA;33;0
30;2;4;30;VO;REN;15950;2450;13500;290,17;NA;60;150;848,4;01/07/2014;25;NA;15;0
532;4;2;NA;VN;NIS;27100;16500;10600;271,4;NA;48;150;NA;01/09/2014;72;NA;61;0
215;2;2;25;VO;REN;14950;2500;12450;255,43;NA;60;150;NA;01/07/2014;35;NA;17;0
184;1;2;NA;VN;DAC;17110;2000;15110;372,44;NA;48;150;NA;01/07/2014;55;NA;12;0
227;1;2;NA;VN;REN;22689;6804;15885;221,16;10451,16;36;509;794;01/07/2014;44;NA;30;0
335;1;2;41;VO;REN;14745;1700;13045;273,97;NA;60;150;295;01/07/2014;45;NA;12;0
103;1;1;75;VO;NIS;6995;1495;5500;257,62;NA;24;150;NA;01/07/2014;39;NA;21;0
209;1;2;NA;VN;DAC;17700;5200;12500;256,46;NA;60;150;NA;01/07/2014;41;NA;29;0
153;1;2;NA;VN;NIS;27695;5500;22195;398,76;11651,17;36;150;NA;01/07/2014;49;NA;20;0
346;5;1;NA;VN;DAC;15590;3000;12590;195,58;7450,9;36;150;NA;01/08/2014;44;NA;19;0
189;1;2;NA;VN;DAC;15200;1520,16;13679,84;280,66;NA;60;150;NA;01/07/2014;43;NA;10;0
126;2;2;NA;VN;NIS;27390;3640;23750;464,19;10955,91;36;150;NA;01/08/2014;38;NA;13;0
179;1;2;1;VO;NIS;25000;6000;19000;399,04;NA;60;150;NA;01/07/2014;45;NA;24;0
69;1;2;NA;VN;NIS;35100;11232;23868;348,72;15800,12;36;150;NA;01/07/2014;40;NA;32;0
227;1;2;NA;VN;REN;21700;13700;8000;156,53;NA;60;150;NA;01/07/2014;63;NA;63;0
110;2;4;NA;VN;DAC;15740,28;3740,28;12000;367,79;NA;36;150;NA;01/07/2014;37;NA;24;0
227;1;2;5;VO;HYU;26045;7000;19045;350,34;9800;36;150;NA;01/08/2014;43;NA;27;0
178;1;2;NA;VN;DAC;19110;4430;14680;241,47;8156,14;36;150;NA;01/07/2014;40;NA;23;0
176;1;2;NA;VN;DAC;17110;1800;15310;314,11;NA;60;150;NA;01/07/2014;45;NA;11;0
59;1;2;NA;VN;DAC;17690;1769;15921;320,65;6432,76;36;509;395;01/10/2014;41;NA;10;0
69;1;2;NA;VN;REN;24172,85;2622,85;21550;442,13;NA;60;150;NA;01/08/2014;35;NA;11;0
527;1;2;NA;VN;REN;22989;6500;16489;262,11;9558,05;36;150;794;01/07/2014;58;NA;28;0
83;1;2;NA;VN;DAC;17309;1744;15565;319,34;NA;60;150;NA;01/10/2014;41;NA;10;0
87;2;4;NA;VN;REN;16290;4290;12000;234,79;NA;60;150;NA;01/07/2014;27;NA;26;0
71;1;2;9;VO;DAC;12495;1500;10995;236,33;NA;60;150;NA;01/07/2014;42;NA;12;0
57;2;2;NA;VN;REN;15868,09;0;15868,09;76,99;15868,01;6;NA;NA;01/07/2014;29;NA;0;0
57;2;2;NA;VN;REN;15690,95;0;15690,95;76,13;15690,88;6;NA;NA;01/01/2015;30;1;0;0
112;2;1;NA;VN;REN;15868,09;0;15868,09;76,99;15868,01;6;NA;NA;01/07/2014;27;NA;0;0
190;1;2;39;VO;REN;15995;4800;11195;240,62;NA;60;150;NA;01/07/2014;66;NA;30;0
558;2;NA;NA;VN;REN;18400;5500;12900;252,4;NA;60;150;NA;01/07/2014;66;NA;30;0
256;1;2;NA;VN;REN;20430;9130;11300;346,33;NA;36;150;NA;01/08/2014;50;NA;45;0
160;1;2;15;VO;OPE;15995;10995;5000;164,88;NA;36;150;NA;01/07/2014;52;NA;69;0
81;1;1;NA;VN;NIS;22445;3000;19445;381,81;8854,07;36;150;NA;01/07/2014;34;NA;13;0
141;1;1;NA;VN;DAC;18000;2500;15500;287,07;7339,84;36;150;NA;01/08/2014;40;NA;14;0
323;1;2;NA;VN;NIS;28300;9700;18600;260,11;12749,87;36;150;NA;01/08/2014;44;NA;34;0
585;1;2;NA;VN;NIS;17495;1750;15745;307,89;7200,19;36;150;NA;01/07/2014;74;NA;10;0
81;2;2;28;VO;REN;12010;10;12000;276,12;NA;60;150;NA;01/07/2014;53;NA;0;0
147;1;2;NA;VN;REN;20500;9000;11500;225,01;NA;60;150;NA;01/07/2014;55;NA;44;0
83;2;2;7;VO;DAC;16349;5450;10899;228,9;NA;60;150;399;01/07/2014;34;NA;33;0
226;1;2;NA;VN;DAC;16985;5500;11485;235,63;NA;60;150;395;01/07/2014;47;NA;32;0
508;1;2;NA;VN;DAC;20940;4940;16000;379,44;NA;48;150;NA;01/07/2014;76;NA;24;0
81;11;1;NA;VN;NIS;22900;4750;18150;325,69;9500,03;36;150;NA;01/08/2014;30;NA;21;0
215;1;2;NA;VN;NIS;28915;4500;24415;477,6;11246,04;36;150;NA;01/07/2014;43;NA;16;0
131;1;1;NA;VN;DAC;20084;2008,4;18075,6;339,26;8381,72;36;150;399;01/01/2015;38;NA;10;0
101;2;NA;NA;VN;DAC;13435;3601;9834;161,68;5383,12;36;150;295;01/09/2014;52;NA;27;0
249;2;2;NA;VN;REN;17530;12500;5030;149,4;NA;36;150;NA;01/08/2014;40;NA;71;0
215;2;2;NA;VN;NIS;31845;8800;23045;372,92;13754,83;36;150;NA;01/07/2014;47;NA;28;0
378;1;2;NA;VN;DAC;21245;2500;18745;384,58;NA;60;150;395;01/07/2014;52;NA;12;0
155;1;2;NA;VN;REN;16299;2750;13549;249,21;6467,07;36;150;399;01/07/2014;56;NA;17;0
32;1;4;29;VO;OPE;11450;3000;8450;190,11;NA;60;150;NA;01/07/2014;28;NA;26;0
131;1;2;NA;VN;REN;17800;3000;14800;287,31;6466,97;36;150;395;01/08/2014;48;NA;17;0
114;1;2;NA;VN;REN;24000;6000;18000;352,19;NA;60;150;NA;01/07/2014;37;NA;25;0
123;2;2;23;VO;REN;17500;3500;14000;294,03;NA;60;150;NA;01/07/2014;39;NA;20;0
119;2;4;NA;VN;REN;17749;11349;6400;131,31;NA;60;150;NA;01/08/2014;57;NA;64;0
203;1;2;1;VO;REN;21950;11950;10000;224,98;NA;60;150;NA;01/07/2014;40;NA;54;0
90;4;2;NA;VN;NIS;20095;11000;9095;241,75;NA;48;150;NA;01/07/2014;58;NA;55;0
83;5;2;50;VO;TOY;12500;2250;10250;220,31;NA;60;150;NA;01/07/2014;43;NA;18;0
81;11;2;NA;VN;NIS;29195;4500;24695;501,88;10616,96;36;150;NA;01/07/2014;35;NA;15;0
203;1;2;NA;VN;NIS;27200;4000;23200;438,91;11288;36;150;NA;01/07/2014;46;NA;15;0
359;2;4;NA;VN;DAC;19500;8500;11000;337,14;NA;36;150;NA;01/07/2014;51;NA;44;0
803;1;2;NA;VN;REN;17530;6250;11280;231,43;NA;60;150;NA;01/07/2014;83;NA;36;0
263;1;2;NA;VN;REN;15850;9850;6000;189,41;NA;36;150;NA;01/07/2014;58;NA;62;0
143;1;2;NA;VN;DAC;18650;8650;10000;205,17;NA;60;150;NA;01/07/2014;48;NA;46;0
153;1;2;24;VO;REN;17744;2000;15744;323,01;NA;60;150;794;01/07/2014;44;NA;11;0
184;1;2;NA;VN;NIS;36225;10867;25358;402,86;15480,17;36;150;NA;01/08/2014;35;NA;30;0
127;2;4;NA;VN;NIS;25995;5250;20745;350,32;11100,14;36;150;NA;01/07/2014;31;NA;20;0
38;1;2;NA;VN;DAC;14810;1481;13329;272,28;5202,17;36;150;NA;01/09/2014;60;NA;10;0
47;2;4;30;VO;NIS;10995;1100;9895;212,68;NA;60;150;NA;01/07/2014;30;NA;10;0
251;1;1;21;VO;REN;15950;4404,06;11545,94;236,88;NA;60;150;NA;01/07/2014;53;NA;28;0
69;1;2;1;VO;REN;14250;6750;7500;157,51;NA;60;150;NA;01/07/2014;38;NA;47;0
47;1;2;4;VO;REN;24295;7400;16895;371,57;NA;60;150;395;01/07/2014;37;NA;30;0
215;1;2;NA;VN;REN;22830;4500;18330;358,65;NA;60;150;NA;01/07/2014;37;NA;20;0
59;1;2;19;VO;REN;14950;2850;12100;242,46;NA;60;150;NA;01/07/2014;52;NA;19;0
71;1;2;NA;VN;REN;24750;11000;13750;282,1;NA;60;509;395;01/07/2014;35;NA;44;0
76;1;2;22;VO;NIS;11000;1100;9900;217,73;NA;60;150;NA;01/07/2014;42;NA;10;0
203;1;2;NA;VN;REN;20100;0;20100;117,12;20099,02;6;NA;NA;01/07/2014;48;NA;0;0
203;1;2;NA;VN;REN;20900;0;20900;121,78;20898,99;6;NA;NA;01/01/2015;48;0;0;0
203;1;2;NA;VN;REN;20500;0;20500;119,45;20499,01;6;NA;NA;01/07/2015;49;1;0;0
45;2;4;55;VO;REN;11200;1120;10080;211,7;NA;60;150;NA;01/03/2015;20;NA;10;1
178;11;2;NA;VN;DAC;20199;5500;14699;236,36;8381,47;36;150;794;01/07/2014;38;NA;27;0
141;1;1;83;VO;NIS;9995;1500;8495;284,19;NA;36;150;NA;01/07/2014;36;NA;15;0
68;1;1;11;VO;SKO;22390;5000;17390;382,45;NA;60;150;1488,2;01/07/2014;30;NA;22;0
69;11;2;NA;VN;NIS;34700;11000;23700;391,09;13880,04;36;150;NA;01/09/2014;34;NA;32;0
443;1;2;NA;VN;REN;16345;4903,5;11441,5;260,39;NA;48;150;395;01/07/2014;69;NA;30;0
107;1;2;NA;VN;REN;20020;3200;16820;322,11;7579,11;36;150;NA;01/07/2014;34;NA;16;0
203;2;2;NA;VN;DAC;21189;5000;16189;313,21;7136,19;36;150;395;01/07/2014;46;NA;24;0
89;1;2;NA;VN;NIS;24650;7445;17205;307,75;9044,96;36;150;NA;01/08/2014;52;NA;30;0
117;1;1;NA;VN;NIS;17395;3500;13895;256,7;6958,13;36;150;NA;01/07/2014;46;NA;20;0
34;2;4;27;VO;REN;15500;1600;13900;291,93;NA;60;150;NA;01/07/2014;25;NA;10;0
71;1;2;NA;VN;REN;25500;10300;15200;297,41;NA;60;150;395;01/07/2014;42;NA;40;0
139;2;4;41;VO;REN;15000;4000;11000;357,53;NA;36;150;NA;01/07/2014;26;NA;27;0
275;1;2;NA;VN;REN;16510;8510;8000;245,19;NA;36;150;NA;01/07/2014;57;NA;52;0
227;1;2;NA;VN;REN;20944;3250;17694;298,88;9557,96;36;150;794;01/07/2014;49;NA;16;0
128;1;1;NA;VN;DAC;14789;1479;13310;251,55;5996,39;36;150;399;01/07/2014;33;NA;10;0
139;11;2;NA;VN;DAC;17325;2000;15325;314,42;NA;60;150;395;01/07/2014;30;NA;12;0
117;11;3;NA;VN;NIS;25995;5500;20495;392,05;9797,93;36;150;NA;01/08/2014;48;NA;21;0
369;1;2;NA;VN;DAC;13410;1341;12069;229,47;5383,15;36;150;NA;01/07/2014;45;NA;10;0
179;1;2;11;VO;NIS;20000;4076;15924;400,06;NA;48;150;NA;01/07/2014;45;NA;20;0
34;1;1;24;VO;NIS;18495;4000;14495;484,91;NA;36;150;NA;01/07/2014;43;NA;22;0
105;1;2;NA;VN;DAC;19505;4000;15505;237,4;9313,2;36;150;395;01/07/2014;54;NA;21;0
82;2;4;NA;VN;REN;16250;1670;14580;269,08;6923,29;36;529;NA;01/08/2014;29;NA;10;0
128;1;1;NA;VN;DAC;17329;3000;14329;303,63;5162,03;36;150;NA;01/09/2014;36;NA;17;0
106;1;NA;NA;VN;DAC;21699;3000;18699;324,58;8755,87;36;150;794;01/08/2014;27;NA;14;0
57;1;1;NA;VN;NIS;18395;4000;14395;263,34;7312,99;36;150;NA;01/07/2014;35;NA;22;0
41;1;NA;NA;VN;REN;17830;8000;9830;301,28;NA;36;150;NA;01/08/2014;33;NA;45;0
141;1;2;NA;VN;DAC;22189;5700;16489;274,89;8155,62;36;150;794;01/08/2014;53;NA;26;0
101;2;1;NA;VN;DAC;18263,21;8010;10253,21;252,72;NA;48;150;794;01/07/2014;63;NA;44;0
207;1;2;NA;VN;NIS;20895;5895;15000;480,49;NA;36;150;NA;01/08/2014;57;NA;28;0
191;2;2;NA;VN;DAC;19260;3260;16000;325,48;6422,06;36;150;NA;01/08/2014;40;NA;17;0
154;2;1;NA;VN;DAC;16110;3000;13110;211,45;7450,01;36;150;NA;01/08/2014;36;NA;19;0
635;1;2;NA;VN;DAC;14710;2500;12210;250,51;NA;60;150;NA;01/07/2014;70;NA;17;0
140;2;2;45;VO;MIT;12995;8995;4000;133,81;NA;36;150;NA;01/08/2014;55;NA;69;0
323;1;2;NA;VN;REN;20410;3000;17410;340,72;7498,89;36;150;NA;01/07/2014;41;NA;15;0
244;1;2;NA;VN;DAC;14810;1481;13329;273,46;NA;60;150;NA;01/08/2014;45;NA;10;0
647;1;2;NA;VN;REN;24225;12225;12000;295,78;NA;48;150;395;01/07/2014;62;NA;50;0
143;5;2;NA;VN;REN;20800;12700;8100;225;NA;36;NA;NA;01/08/2014;56;NA;61;0
129;11;2;NA;VN;NIS;29195;4000;25195;470,67;12499,86;36;150;NA;01/07/2014;35;NA;14;0
129;2;2;NA;VN;DAC;11460;3683;7777;159,56;NA;60;150;NA;01/08/2014;61;NA;32;0
131;1;2;NA;VN;NIS;26000;6500;19500;317,79;11499,95;36;150;NA;01/01/2015;51;NA;25;0
387;1;2;NA;VN;REN;24790;7000;17790;301,8;9558,33;36;150;NA;01/08/2014;55;NA;28;0
81;1;1;NA;VN;NIS;38445;6000;32445;645,71;14500,16;36;150;NA;01/10/2014;43;NA;16;0
275;1;2;38;VO;REN;16500;2050;14450;296,46;NA;60;150;NA;01/07/2014;44;NA;12;0
32;1;2;NA;VN;REN;21456;3550;17906;342,21;8096,12;36;150;395;01/07/2014;34;NA;17;0
107;1;1;74;VO;TOY;8200;1250;6950;222,63;NA;36;150;NA;01/08/2014;40;NA;15;0
209;1;2;72;VO;NIS;11495;4000;7495;250,73;NA;36;150;NA;01/07/2014;37;NA;35;0
130;1;1;NA;VN;DAC;18000;3500;14500;230,26;8382,86;36;150;NA;01/07/2014;30;NA;19;0
131;1;2;NA;VN;DAC;14960;5000;9960;159,67;5612,94;36;150;NA;01/09/2014;52;NA;33;0
118;1;2;39;VO;OPE;17390;6500;10890;234,07;NA;60;150;395;01/07/2014;38;NA;37;0
76;1;2;13;VO;NIS;22495;16495;6000;195,01;NA;36;150;NA;01/07/2014;40;NA;73;0
151;1;2;NA;VN;NIS;35065;4190;30875;619,22;13654;36;150;NA;01/08/2014;34;NA;12;0
95;1;2;NA;VN;REN;19874;6000;13874;228,16;7740,12;36;150;794;01/08/2014;52;NA;30;0
130;1;2;NA;VN;DAC;13610;3000;10610;261,52;NA;48;150;NA;01/07/2014;37;NA;22;0
203;1;2;NA;VN;REN;14500;0;14500;84,54;14498,99;6;NA;NA;01/07/2014;41;NA;0;0
203;1;2;NA;VN;REN;20000;0;20000;116,54;19999,01;6;NA;NA;01/07/2014;41;NA;0;0
203;1;2;NA;VN;REN;12589,39;0;12589,39;73,42;12588,39;6;NA;NA;01/01/2015;42;1;0;0
203;1;2;NA;VN;REN;15351,68;0;15351,68;92,08;15350,67;5;NA;NA;01/02/2015;42;1;0;0
46;2;4;NA;VN;DAC;14810;2000;12810;202,29;7339,99;36;150;NA;01/08/2014;23;NA;14;0
214;1;2;41;VO;REN;14000;1000;13000;273,02;NA;60;150;NA;01/07/2014;31;NA;7;0
59;1;2;NA;VN;REN;14500;0;14500;84,54;14498,99;6;NA;NA;01/07/2014;51;NA;0;0
59;1;2;NA;VN;REN;13128;0;13128;76,55;13127,02;6;NA;NA;01/02/2015;52;1;0;0
59;1;2;NA;VN;REN;14845;0;14845;86,55;14843,97;6;NA;NA;01/07/2015;52;1;0;0
105;1;2;NA;VN;REN;17089;2400;14689;272,41;6922,88;36;150;794;01/08/2014;55;NA;14;0
